-0.630622   -0.703415   -6.930474
-0.632744   -0.677551   -6.953797
-0.637188   -0.65388   -7.002644
-0.602195   -0.731841   -6.933217
-0.603162   -0.704823   -6.944349
-0.602256   -0.675613   -6.933915
-0.605033   -0.650449   -6.965891
-0.605766   -0.622922   -6.974325
-0.607544   -0.567955   -6.994796
-0.577163   -0.708164   -6.977268
-0.576689   -0.679279   -6.97153
-0.578209   -0.652692   -6.989913
-0.577778   -0.623849   -6.984704
-0.577098   -0.59479   -6.976478
-0.571486   -0.560959   -6.908636
-0.575731   -0.536869   -6.959953
-0.550516   -0.654138   -7.005405
-0.550261   -0.625408   -7.00216
-0.54761   -0.594104   -6.968421
-0.54656   -0.564728   -6.955061
-0.545836   -0.535781   -6.945848
-0.544895   -0.506708   -6.933881
-0.522217   -0.59803   -7.014477
-0.519096   -0.566148   -6.972551
-0.521929   -0.540777   -7.010615
-0.51628   -0.50677   -6.934731
-0.522129   -0.484038   -7.0133
-0.523473   -0.456738   -7.031344
-0.524827   -0.429299   -7.049533
-0.521466   -0.398113   -7.00439
-0.528526   0.489969   -7.099223
-0.483389   -0.697772   -6.874874
-0.488434   -0.451235   -6.946627
-0.492994   -0.426982   -7.01148
-0.489153   -0.395411   -6.956849
-0.490755   -0.36837   -6.979632
-0.493128   -0.341678   -7.013381
-0.503122   0.493854   -7.155518
-0.499162   0.518788   -7.099198
-0.491736   0.539463   -6.993581
-0.466124   -0.714903   -7.043659
-0.462274   -0.680638   -6.985478
-0.460883   -0.650315   -6.964459
-0.464267   -0.398751   -7.0156
-0.463592   -0.341289   -7.005402
-0.467436   -0.315442   -7.063478
-0.465043   -0.285298   -7.027317
-0.463567   -0.255953   -7.005013
-0.468643   0.057501   -7.08172
-0.462183   0.085063   -6.984109
-0.471235   0.520374   -7.120892
-0.46787   0.545361   -7.070039
-0.460668   0.565227   -6.961209
-0.43551   -0.626982   -7.019785
-0.431917   -0.593545   -6.961871
-0.434822   -0.284541   -7.008688
-0.434415   -0.255848   -7.002134
-0.43269   -0.226517   -6.974323
-0.434539   -0.199049   -7.004125
-0.445274   0.058276   -7.177163
-0.43372   0.085146   -6.990938
-0.427136   0.111805   -6.884811
-0.42386   0.138684   -6.832003
-0.44832   0.528074   -7.226264
-0.442668   0.550384   -7.135158
-0.4364   0.571148   -7.034129
-0.433808   0.596144   -6.992354
-0.407821   -0.257341   -7.043005
-0.406054   -0.199287   -7.01249
-0.40801   -0.143033   -7.046267
-0.405078   -0.113605   -6.995643
-0.409084   0.086046   -7.064821
-0.403197   0.113077   -6.963147
-0.396134   0.13887   -6.841173
-0.39418   0.165822   -6.807424
-0.411657   0.548386   -7.109251
-0.41291   0.579005   -7.130893
-0.407054   0.599334   -7.029771
-0.401032   0.618584   -6.925758
-0.374977   -0.537949   -6.973947
-0.378   -0.142707   -7.030168
-0.378846   -0.085816   -7.045901
-0.384885   0.087183   -7.158206
-0.376181   0.113616   -6.996326
-0.369646   0.139552   -6.874781
-0.368164   0.166792   -6.847231
-0.365818   0.19335   -6.803587
-0.38198   0.461469   -7.104183
-0.37879   0.486217   -7.044859
-0.379183   0.515351   -7.052163
-0.378749   0.54336   -7.044097
-0.376491   0.568548   -7.002102
-0.376719   0.597336   -7.006332
-0.37564   0.623988   -6.986263
-0.348079   -0.113889   -7.013147
-0.346881   -0.085123   -6.989019
-0.349828   0.114461   -7.048394
-0.345959   0.141494   -6.970431
-0.341766   0.167735   -6.885965
-0.337621   0.193318   -6.802442
-0.335405   0.219485   -6.757804
-0.349539   0.400283   -7.042565
-0.348836   0.428012   -7.0284
-0.347347   0.454598   -6.998406
-0.348547   0.48468   -7.022592
-0.347234   0.511256   -6.996125
-0.348207   0.541171   -7.015729
-0.348068   0.569427   -7.012929
-0.348652   0.598901   -7.024691
-0.348673   0.627459   -7.025124
-0.347409   0.653601   -6.999654
-0.317335   -0.566345   -6.97497
-0.314212   -0.19627   -6.906323
-0.314957   -0.16863   -6.922708
-0.311253   -0.138873   -6.841293
-0.322629   -0.086369   -7.091331
-0.324715   0.115903   -7.13717
-0.319767   0.142671   -7.02842
-0.31501   0.168658   -6.923859
-0.310244   0.193791   -6.819106
-0.307499   0.219516   -6.758766
-0.305761   0.24556   -6.720579
-0.318402   0.34095   -6.998425
-0.318034   0.368934   -6.990321
-0.318862   0.398349   -7.008539
-0.318295   0.426043   -6.996069
-0.318164   0.45426   -6.993194
-0.318891   0.483753   -7.009167
-0.31897   0.512336   -7.010905
-0.319703   0.542042   -7.027019
-0.318137   0.567776   -6.992593
-0.320536   0.60066   -7.045326
-0.319647   0.627517   -7.025774
-0.320416   0.65762   -7.042696
-0.316243   0.677274   -6.950957
-0.287184   -0.225515   -6.943482
-0.287732   -0.197702   -6.95673
-0.286798   -0.168909   -6.934152
-0.280093   -0.137467   -6.772038
-0.281883   -0.110676   -6.81532
-0.289718   -0.056876   -7.004753
-0.288754   -0.028344   -6.981442
-0.2916   0.143114   -7.050245
-0.28887   0.17013   -6.984253
-0.283477   0.194779   -6.853863
-0.281181   0.220801   -6.79834
-0.279395   0.246823   -6.755153
-0.277396   0.272286   -6.706829
-0.289149   0.312205   -6.990985
-0.287867   0.339077   -6.959984
-0.288688   0.368381   -6.979836
-0.289154   0.397359   -6.991115
-0.287487   0.423287   -6.950812
-0.287126   0.45094   -6.942083
-0.2881   0.480748   -6.965628
-0.289837   0.512096   -7.007622
-0.289338   0.539615   -6.995545
-0.289455   0.568246   -6.998389
-0.289218   0.59617   -6.992663
-0.290642   0.627635   -7.027094
-0.290948   0.656854   -7.034491
-0.291172   0.68594   -7.039899
-0.257898   -0.253147   -6.928216
-0.256325   -0.223647   -6.885963
-0.258085   -0.197035   -6.933247
-0.25084   -0.164146   -6.738624
-0.251698   -0.137256   -6.761668
-0.263142   -0.057399   -7.069113
-0.266921   0.145558   -7.170619
-0.262832   0.171994   -7.060784
-0.258509   0.197359   -6.944638
-0.255583   0.223   -6.866039
-0.252262   0.247615   -6.776816
-0.251001   0.273753   -6.742945
-0.248754   0.298432   -6.682576
-0.261033   0.341632   -7.012443
-0.258464   0.36646   -6.943439
-0.260438   0.397662   -6.996452
-0.259922   0.425223   -6.982599
-0.259341   0.452558   -6.966996
-0.258415   0.479125   -6.942114
-0.259163   0.508777   -6.962201
-0.259186   0.537091   -6.962832
-0.260779   0.568833   -7.005619
-0.260464   0.596554   -6.997158
-0.26143   0.627278   -7.023101
-0.262837   0.659322   -7.060915
-0.261683   0.684968   -7.029918
-0.231523   -0.596553   -6.997153
-0.228498   -0.224289   -6.905717
-0.223526   -0.191982   -6.755462
-0.222939   -0.164124   -6.737718
-0.228477   -0.112134   -6.905075
-0.234867   -0.028818   -7.098203
-0.235546   0.173405   -7.118732
-0.231449   0.198788   -6.994919
-0.22855   0.22434   -6.907293
-0.226813   0.250464   -6.854788
-0.224655   0.275646   -6.789593
-0.224132   0.302504   -6.773766
-0.221264   0.325783   -6.687104
-0.229085   0.365406   -6.923466
-0.229734   0.394629   -6.943082
-0.230607   0.424424   -6.969471
-0.229818   0.45117   -6.945631
-0.231479   0.482832   -6.995824
-0.230432   0.50892   -6.964159
-0.231888   0.540589   -7.008178
-0.231464   0.568001   -6.995371
-0.230866   0.59486   -6.97729
-0.232441   0.627439   -7.024901
-0.233173   0.658024   -7.047016
-0.233288   0.686973   -7.050497
-0.233915   0.717519   -7.06944
-0.198937   -0.167377   -6.871239
-0.200196   -0.084218   -6.914708
-0.206494   -0.028956   -7.132241
-0.20369   0.199938   -7.035407
-0.200062   0.22443   -6.910069
-0.20064   0.253214   -6.930062
-0.197649   0.277154   -6.826733
-0.196062   0.302422   -6.771916
-0.194968   0.328074   -6.734137
-0.193226   0.352238   -6.673962
-0.201251   0.395088   -6.951166
-0.202854   0.42668   -7.006527
-0.201611   0.452335   -6.963573
-0.201965   0.481451   -6.975812
-0.201971   0.509787   -6.976016
-0.202151   0.538587   -6.982222
-0.202324   0.567421   -6.988222
-0.202227   0.595507   -6.984879
-0.203307   0.627194   -7.022154
-0.202979   0.654647   -7.010851
-0.205156   0.690434   -7.086022
-0.20487   0.718201   -7.076157
-0.169829   -0.138917   -6.843479
-0.171147   -0.055998   -6.896592
-0.174438   0.057075   -7.029221
-0.172982   0.084898   -6.970542
-0.172224   0.112701   -6.939989
-0.179638   0.205717   -7.238736
-0.174943   0.228961   -7.049579
-0.172692   0.254267   -6.958869
-0.170667   0.279206   -6.877272
-0.168438   0.303115   -6.787451
-0.16797   0.329752   -6.768575
-0.167685   0.356626   -6.757109
-0.165393   0.378807   -6.66472
-0.17149   0.420827   -6.910412
-0.17281   0.452337   -6.963598
-0.174338   0.484858   -7.02517
-0.172873   0.509065   -6.966137
-0.17329   0.538645   -6.982971
-0.174003   0.569327   -7.0117
-0.173851   0.597269   -7.005554
-0.17502   0.629918   -7.052653
-0.175096   0.658837   -7.055725
-0.175838   0.690396   -7.085634
-0.176707   0.722717   -7.120651
-0.142261   -0.13964   -6.879107
-0.142655   0.028005   -6.89815
-0.14295   0.056127   -6.912434
-0.142708   0.084048   -6.900749
-0.143268   0.112503   -6.927831
-0.142642   0.140014   -6.897519
-0.14568   0.228794   -7.044437
-0.144788   0.255817   -7.001307
-0.143029   0.280789   -6.916276
-0.141857   0.306336   -6.859562
-0.140983   0.332127   -6.817327
