% Position error,Rotation error (deg),Rotation rate error (deg/s),Velocity (m/s),Distance (m)
0.0566951349973,0.9636249133102919,0.0015795242618299454,0.0994567963627,4.93398433331
0.0565302968967,0.9874842916899574,0.31399686759751333,0.0989065108283,4.88454301851
0.0560583373684,0.8725240561094653,0.09583908653714612,0.100511181005,4.83433178416
0.0557020790886,0.8591081910747812,0.20476263784648907,0.102111561337,4.78331045948
0.0554481339955,0.8584420610562122,0.16516466958721843,0.0994276188706,4.73361430197
0.0553430129284,0.7972193857279746,0.18844521827100724,0.101449184098,4.68288980579
0.0554202292798,0.7907822732852575,0.16141308377530628,0.0994787148524,4.63316071521
0.0552359960431,0.8725028635604593,0.14789517310139644,0.100970147025,4.58270507972
0.0550103733466,0.8035901788531726,0.07646250871827132,0.101415459748,4.53200245109
0.0548557045334,0.9463238034306379,0.0910391055894344,0.102069479112,4.480981486
0.0549320835539,0.8082523747392726,0.07898955259831464,0.101984947253,4.43001561429
0.0548494122998,0.7417707159885378,0.04162502112996336,0.101465012142,4.3792864069
0.0542444510788,0.7553138049778509,0.03175419361777987,0.0999367987457,4.32936767257
0.0543547884346,0.8497057077399051,0.02663014956546217,0.101819777489,4.27846724664
0.0542687973912,0.8277124778146897,0.02441649482887076,0.10030302625,4.22831727761
0.0538987947291,0.8519714652817467,0.04833201044098967,0.101901384177,4.17738906574
0.0538553507773,0.7250497417875332,0.3315390987961031,0.101545165514,4.12661834357
0.0536827008092,0.7516806893564046,0.03932630720176533,0.100359815672,4.07644410173
0.0536815927816,0.6619655875266848,0.09976059935299819,0.10319996679,4.02484631767
0.0534415772421,0.6923855921432012,0.06629902105999808,0.100239161954,3.97474229026
0.0535086816798,0.7010414541782992,0.014790784492472397,0.0998877372454,3.92481568355
0.0532224518426,0.6702141565828192,0.32672557089906373,0.102327725146,3.87365992867
0.0533065753341,0.6128708707975142,0.20927991744220442,0.101842877134,3.82274771099
0.0532560941771,0.5071722255541823,0.023462793858152864,0.101798678529,3.77184925579
0.0532666527109,0.5413819484372403,0.11546580937132145,0.101130249927,3.72128709365
0.0531382907278,0.4924115627981958,0.02812776096841585,0.10003108353,3.67127855407
0.0528700233545,0.4779687729972023,0.1535746489071741,0.102164067319,3.62021257983
0.0528949800542,0.4497019844492909,0.11028108314953045,0.10044376098,3.56999749374
0.0524560125656,0.4813264497823102,0.03517081177580472,0.100817197047,3.51959952457
0.0524064454954,0.4992258012870984,0.0608010830113912,0.102154306999,3.46852748158
0.052294900143,0.5321200585552368,0.025035647198181188,0.100558514127,3.41826000615
0.0523703327778,0.5618419627258042,0.10739395492769166,0.101159942979,3.36769176549
0.0519862578299,0.5615088267792602,0.07459415650028056,0.101272795202,3.31706440886
0.0515295847681,0.6085428129306408,0.058372767681294846,0.0997240744699,3.26721210434
0.0511968806802,0.5709170845335992,0.023792488246622945,0.101792459265,3.21632475468
0.0507755451929,0.5872247795507254,0.008504479743354665,0.0987732535372,3.16695649076
0.0506945494251,0.5620069513251859,0.02442643050811988,0.10075809676,3.11658516697
0.0501015172379,0.5041903149346544,0.06546539597972245,0.100271476116,3.06646487876
0.0494471996272,0.39700953035401304,0.2292101461460465,0.100251625681,3.01635997323
0.0489420295557,0.4144662711402257,0.009318851159331842,0.100674013886,2.96603458373
0.0490358468164,0.4590677539286277,0.12661876015725326,0.102868719632,2.9146497003
0.0483552546333,0.31725917478644805,0.3156154836019347,0.0988607442797,2.8652649314
0.048018829389,0.46133394071802747,0.2969975704501815,0.102553769893,2.81401451198
0.047699935256,0.4336040671031137,0.0682282524822142,0.0999038452541,2.76407459292
0.0469711003651,0.36117459132952934,0.288356662342772,0.10054461387,2.71382180479
0.046374921886,0.3369900057553644,0.05295199849034571,0.0991551317299,2.66426686039
0.0460738576844,0.4004295698213751,0.1774448266078501,0.102503847241,2.61303813653
0.0452861731659,0.37763030948804055,0.5119998694320618,0.0978989345631,2.56411944435
0.0451429493753,0.5957135852180754,0.29738590960632205,0.0977077559139,2.51533731285
0.0455234789933,1.0225523323277133,0.44314200887052113,0.101668677525,2.46455070028
0.0460127250264,1.5852411710706262,0.5705602745734089,0.0986340635193,2.41527853545
0.0466073735615,2.0583891137003927,0.5897755421218456,0.0995063345267,2.36567502844
0.046863635354,2.2279431423411165,0.11084078481200166,0.102872458913,2.31426125331
0.0460131847984,2.345066940156685,0.12222248396421698,0.100744900155,2.26394843997
0.0445333438106,2.0031512908968327,0.33803476265837906,0.100777334114,2.21362350365
0.043253492667,1.7767378358769343,0.2922264198000688,0.100031798129,2.16365813413
0.043054131474,1.7708830822220685,0.6491116601922449,0.10170853453,2.11280868769
0.0415506518689,1.8321286854602246,0.14225866229174988,0.0985726156404,2.06358625104
0.0405597309965,1.7928789932977829,0.326401833099097,0.102879789912,2.01215823018
0.0408062634592,1.7645638292847434,0.08708444016115147,0.103387253134,1.96048808821
0.0398062425821,1.657230680388112,0.2570572122332999,0.104031281152,1.90848097976
0.0386048902376,1.3685952241967732,0.2335125600029393,0.104541191303,1.85625152027
0.0363267446447,1.0394404508008905,0.15059420186430827,0.0985742201339,1.80709450771
0.0354592088308,0.6365836561307328,0.2432685436183517,0.101740293949,1.75630164605
0.034824228228,0.44318283707373424,0.13304535858036237,0.0999580711422,1.70633888042
0.03427313293,0.4726217427882453,0.5816239956631208,0.101784074158,1.65550977197
0.032674357642,0.7523056254877146,0.43189581363388685,0.0969653297891,1.6070527483
0.0307722470465,1.2121170116432478,0.46941431432250935,0.0988179598403,1.55769278801
0.028507886973,1.0910868759982961,0.07784256175329451,0.102725536912,1.50638522652
0.0258022841673,1.2286467995602668,0.5553553519800736,0.105904366655,1.45360976509
0.0242165380365,1.3550522711495578,0.6122693724128809,0.105292759175,1.40097386627
0.0235398620243,1.3066899444954896,7.841992478002011,0.101805863655,1.35009617859
0.0233804268651,1.167099196698792,0.2767857024547298,0.100210752063,1.30003412651
0.0230426370047,1.2769677377247106,0.33221114347064296,0.101153298556,1.24951992351
0.0230330689942,1.2936558476312527,0.48859802110603257,0.101792178394,1.19871574346
0.0204743314624,0.9104832623533666,0.2333889049211364,0.0959798202878,1.15081831061
0.0161390000511,0.686719085090078,0.5032154075519859,0.0973174855501,1.10230420349
0.0151532633009,0.35186431906603993,0.4003855402146641,0.0974935008839,1.05360217728
0.0156011229661,0.46224377980878945,1.1660513200928166,0.104029043536,1.00163295013
0.190572678499,0.40530554511199485,0,0,9.99556598735
0.190275677795,0.6767911480512752,0.05679359750374857,0.0925507185763,9.94935690634
0.190061033287,1.1645702558991686,1.011148332676349,0.0996293757042,9.89961672022
0.189866867691,0.8495547457876983,0.5547171121322281,0.101161784882,9.84907417775
0.189905273181,0.8228832920274374,0.07805194068919619,0.0997094211611,9.79924924244
0.189736788306,0.997814116127391,0.037027019252453997,0.0999633044611,9.7492883822
0.189541992569,0.7793660350079219,0.19927024593143106,0.103052760975,9.69779987251
0.189318750347,0.7921511191076591,0.3442170189356357,0.100743178943,9.64745366183
0.189123596462,0.7732537660473486,0.041711153156348324,0.0990512517519,9.59797095383
0.189150095943,0.6684027157903712,0.45497379736080035,0.102095117626,9.5469306313
0.189157504581,0.6189469732622689,0.17912206493285865,0.1020551023,9.49590673727
0.188909364404,0.656424470769208,0.3518327628747615,0.100430583624,9.44572528742
0.188674997598,0.7179302038664197,0.5392540425864247,0.102008731346,9.39475107393
0.18860921064,0.1707652140432251,1.0920538837787799,0.102113075143,9.34372781748
0.188660340437,0.20972953933216287,0.1409752327715701,0.103365524913,9.29206100595
0.188233919273,0.43800105482422064,0.4435920752190263,0.0994127161694,9.24246489329
0.187954140157,0.6753247477380421,0.3452052741073537,0.0991892247594,9.19292537132
0.187817307798,0.5458640532394812,0.0662963447205831,0.100502433836,9.14268053329
0.187834939188,0.46020209295242975,0.1757879890097076,0.10164597209,9.09186393774
0.187743715776,0.890004528138368,0.6962661361048923,0.104198579916,9.03977614326
0.187732851768,0.7602882979775907,0.25485811534117,0.10333963602,8.98810786707
0.1876097934,0.8132103330981139,0.1260341995710368,0.0983173896835,8.93897125342
0.187551367834,0.5785862913173044,0.40126950244558746,0.100861786686,8.88854109418
0.187489350518,0.5799616463700704,0.028114693212652142,0.104829606806,8.83616178431
0.187370976827,0.8646526827249627,0.278103175881915,0.0996292153221,8.78634911995
0.187247189285,0.8424988140134592,0.12203240373929258,0.09941912693,8.73664269438
0.18710446025,0.8975703843844395,0.04775041560547777,0.10268772792,8.68532490217
0.186967550612,0.9946274078884694,0.21866535946326326,0.104017195588,8.63336572377
0.187007604858,1.1884419384967486,0.46297002781765073,0.100303713532,8.58325652472
0.186823220166,1.2202637530861877,0.10252786466833008,0.099951721451,8.53332018135
0.18680308247,1.0086715670022923,0.32564534897019204,0.10199524333,8.48232973262
0.186670831696,1.1808818053053776,0.23385762305126878,0.102883720777,8.43089120865
0.186531694178,0.9370195823953488,0.43618573694497886,0.100514248182,8.38063722942
0.186288580591,0.9245408710451588,0.1769688129139606,0.0998863233313,8.33075019215
0.186181369119,1.1218730336570448,0.47956824311935353,0.104132943867,8.27871596729
0.186081506531,1.0691115477984652,0.22272048656197097,0.100973071889,8.22823173086
0.185870648075,1.158769654428994,0.1898691377442807,0.10306307218,8.17671455685
0.185829031957,1.1388693487098693,0.0850023470617467,0.0996937934535,8.12688114246
0.18571336712,1.1167045668455051,0.11246337556146102,0.100690600838,8.07653657296
0.185427928137,1.0745890160831109,0.21277491350921007,0.103439925415,8.02485194472
0.185479667246,0.9571713543164386,0.20229313754135259,0.101669367454,7.97403377025
0.185430726431,1.1198041212279817,0.26034908721871197,0.100522008964,7.92379764535
0.18522967184,1.2019530551791775,0.10002625581317837,0.100230254963,7.87370644783
0.184988163623,1.03787773560753,0.2690842804774185,0.0998077509276,7.82381852982
0.184759374821,1.2265363070830302,0.16476870252902298,0.104340719206,7.77167005441
0.184501203489,0.9417756776580013,0.7316282564390457,0.100923065147,7.72122572285
0.184413769481,1.0090507343725168,0.22545393648368695,0.0981083714146,7.6721886085
0.184377721359,0.9828932600071435,0.25716531460275416,0.103369668008,7.62050477402
0.184276734925,0.8440033021290569,0.22076945118320612,0.101401550239,7.56980784802
0.183914116521,0.782469592709692,0.274692437517877,0.0996583467109,7.52002004473
0.183682223202,0.8340708066972498,0.07755561002069022,0.102280214246,7.46890643738
0.183369987742,0.7958657303917237,0.014457807333872807,0.0981406346773,7.4198601741
0.183184967211,0.8539787412427742,0.18888447544896003,0.102737268335,7.36851322878
0.183010313671,0.8086070778699413,0.20055703458252871,0.0986357312956,7.31919765549
0.182559720595,0.7473770726012128,0.09126383618662892,0.102442090401,7.26804934934
0.182319044013,0.8732748579593744,0.2103010565008807,0.0995411992651,7.21828820251
0.182233206337,0.7597521557356973,0.008963160360814904,0.103118024659,7.16672945581
0.181778188551,0.9320966800185811,0.25995527783548056,0.0994939233637,7.11704283934
0.181439753107,0.8933414935602059,0.16296426746170312,0.102124916508,7.06600900971
0.181166605962,0.9210123756535327,0.2518088283811748,0.0982369221273,7.01691796298
0.180953043816,0.6344968353773721,0.6252624392831043,0.100244601368,6.96680464369
0.180730299728,0.8448067390266578,0.43190982818373236,0.10206988146,6.91578453325
0.180453805945,0.9189823810485306,0.1601166066477937,0.103833712378,6.86388503435
0.18014436809,0.8896293098775285,0.16574753541930054,0.0956473854339,6.81609863302
0.179711040415,1.0279343083629295,0.3168625777922749,0.101451403782,6.76542064427
0.179476689707,1.0315298502176102,0.041249359832664645,0.100389782994,6.71523626869
0.179196409089,1.057734433274249,0.03200058188519339,0.10041861129,6.66507515473
0.178832255359,1.027891554904575,0.04154260057542558,0.102558172895,6.6138260642
0.178630349472,0.8866647622750272,0.37215076748273557,0.0994308197642,6.56413642507
0.178398400679,0.9486458855391211,0.2175572228324807,0.101598098803,6.51335914311
0.178081788377,0.953945141372239,0.019813797898981633,0.100742468919,6.46300441054
0.177846466123,0.8592736905445247,0.14287084504965541,0.10121002362,6.41243603509
0.177667201822,0.7985486242104051,0.06116644680994643,0.100908884592,6.36198267811
0.177571801311,0.7815830156737502,0.02741630493652991,0.0999772889009,6.31201793389
0.1774584939,0.8166676707557784,0.02437457864283399,0.100285489964,6.26189103697
0.177092189688,0.9704322103546543,0.37693255019403615,0.100536103977,6.21165259063
0.177033425224,0.8409934634125485,0.34771298315402,0.10059859663,6.16136935749
0.176713533177,1.0067997853479078,0.19110082310237253,0.0977269001333,6.11255865483
0.17670165663,0.8679178752875588,0.1909248216763313,0.100312326527,6.06241229825
0.176830889872,0.7077919680238265,0.3495311202077982,0.101661771917,6.01166602316
0.176942616089,0.6417417142314401,0.3998086891134598,0.100441023581,5.96152236005
0.176729422251,0.6427916329897727,0.10221264066807212,0.100704743501,5.91120982235
0.177171148683,0.6404065228046816,0.47290658728943225,0.0997598087348,5.86152034031
0.177210598285,0.5275567513428882,0.15075473606652867,0.102019206683,5.81053272626
0.177140336072,0.5016688064050088,0.06604315849401043,0.103541309817,5.75876473077
0.177181752156,0.5390909307368424,0.09787660187116298,0.101560739706,5.7080133672
0.177252177711,0.4602532604637445,0.052157618419522045,0.103468177948,5.65629679156
0.17740980139,0.5083256160700186,0.03207073407969396,0.102204601999,5.60523113513
0.177364503706,0.47678397181010945,0.15600900094639147,0.104204379574,5.55314296671
0.177301542435,0.4729769492573662,0.17177239547803058,0.102843673575,5.50172670358
0.177243604978,0.4595222742700592,0.23744779244241698,0.105606477111,5.44896331357
0.177142789101,0.5321499397537248,0.03498114066130231,0.102835333797,5.39759478862
0.176765760334,0.594395009494758,11.17575231895825,0.104521417493,5.34537332748
0.176229103955,0.5790340218509314,0.15915069852231234,0.105483132117,5.29269078824
0.175527916604,0.7106542467816268,0.2355412324425057,0.101460029688,5.24207556896
0.174667360714,0.8255783109330307,0.08803167447373816,0.103072020426,5.19071989009
0.173873173653,0.799978926251837,0.0009001927715326374,0.104233026048,5.13872101546
0.172815243747,0.9425773247718114,0.20978122219305373,0.101874264209,5.08805162811
0.171659744222,1.0985112441490188,0.23752833887719227,0.101210481309,5.03772297141
0.170558946997,1.2129243141598591,0.10764819580772578,0.100503414816,4.98767758903
0.16932735577,1.2677135450328396,0.24045800300072795,0.100471919303,4.93769285903
0.168135186798,1.3198647266159769,0.1051185852923151,0.10038621535,4.88774653242
0.167158222954,1.365378627840232,0.07264011343669896,0.0993906463193,4.8382163683
0.166287364033,1.1909686971611368,0.24526433645570034,0.0966136206168,4.79001111713
0.16553985931,1.2784697301549501,0.035102913871137176,0.100849910592,4.73964528395
0.164556912644,1.2618687125704329,0.15122590670548064,0.100316879305,4.6896216141
0.164276148508,1.0114039638295544,0.31432011319722797,0.0986836710453,4.64032105932
0.163709633733,0.9330207712240803,0.04814577780074458,0.100665970082,4.59001017126
0.16333068921,0.9504605991442184,0.4072799485947636,0.100745144916,4.53966050059
0.162794664349,0.6619442582321474,0.09659448292118622,0.0995629939186,4.48989689873
0.162347111172,0.6885191434639611,0.03577108177159527,0.0999356596589,4.43993677842
0.16202084082,0.6631913445491137,0.08756214067387091,0.101884558575,4.3889992926
0.161560747185,0.5951425581341578,0.09829384540607666,0.100372339467,4.33881916804
0.161065243771,0.4554742300835023,0.018709064917266538,0.101494447664,4.28809524348
0.160508210823,0.40707577337328127,0.26130753678362506,0.0983180430391,4.2389655302
0.159923925799,0.4575895870005058,0.2902356649601652,0.101405928661,4.1882769767
0.159389759095,0.42669576967785583,0.01842422326305737,0.100647727101,4.13796630768
0.158943911773,0.3123338306802439,0.0013105309215859506,0.0998660428463,4.08804066187
0.158410705112,0.3066257182390609,0.016921824690055765,0.102403299114,4.03684800452
0.157571351225,0.33003001948137717,0.04677246076828556,0.100350991828,3.98672128832
0.157270786232,0.26674150479254827,0.21663702326211576,0.10191615614,3.93576463686
0.156500760782,0.301614799287337,0.06640132244731944,0.102343065145,3.88467549068
0.155921601676,0.4015875634964465,0.11883399689431595,0.0995590430477,3.83492179625
0.15531761652,0.44642625993313434,0.09379463425500267,0.101952161163,3.78395491501
0.154487354206,0.5662805926620792,0.11001567925037836,0.100832068013,3.73356821974
0.153780927599,0.6243495101498087,0.133617440094846,0.102008700663,3.68258686979
0.152931010351,0.5285290873479832,0.06031511710277648,0.101720438985,3.6317548307
0.152111768345,0.5416377805065938,0.24280837954153833,0.102539422364,3.58050811065
0.151284027149,0.5607714743717269,0.24391627419454887,0.102090006185,3.52953244418
0.150908513685,0.7051942503164579,0.31322945997706064,0.100848191033,3.47914519666
0.150440963549,0.6096683597971929,0.09972272620787193,0.10169340653,3.42830783955
0.14966131481,0.6940478565999687,0.01703653409674022,0.101696317802,3.37747237204
0.148798944025,0.8363278650203974,0.0653006808486043,0.100464191146,3.32730558421
0.147926838276,0.994834715818099,0.11400395264118313,0.101662160162,3.27649478351
0.14708456974,1.0647359296378196,0.05453814690501302,0.102189546066,3.22541728254
0.14657944809,1.0721314069414256,0.030518509425840445,0.0996577808543,3.17559114878
0.145245624044,1.0678996395227782,0.08190465296455995,0.103186508794,3.12406722037
0.144182726084,1.1560635864045754,0.3080484917799575,0.101925538927,3.07313744636
0.143019759145,1.2861373833069532,0.25108738092534777,0.102098863377,3.02214108923
0.141754506087,1.4248627366064408,0.058873227821190977,0.0994669358583,2.97245778876
0.141010074748,1.4399605194184273,0.17290465393249654,0.102201234688,2.92136642004
0.14003656248,1.6592770448441567,0.1374830904650386,0.100657523138,2.87105481746
0.139199480607,1.5895068975303268,0.14437615541079873,0.101216646272,2.82047164651
0.137541998408,1.6315193508071173,0.20030765915607063,0.103376029712,2.76886798779
0.135836187663,1.5780186119959743,0.19381002992773677,0.0993649228201,2.71926602866
0.134460702228,1.5075012949950974,0.057790495179703694,0.101933262556,2.66833041796
0.133081482119,1.362367954975067,0.027075231850385073,0.100804760158,2.6179541371
0.131164799915,1.4197111431437035,0.1402355211373747,0.10229102058,2.56690430747
0.128949795636,1.372229093029953,0.04547079210991534,0.101194284915,2.51643084854
0.126411984476,1.031164078872371,0.1612414572028391,0.102001093359,2.46563750593
0.12412790556,0.7947925231842669,0.08098702548647596,0.101347506483,2.4150789842
0.121439543789,0.6336341424969709,0.9257911497404803,0.101157347983,2.36473518665
0.119558870964,0.7318869514558415,0.059413837989382934,0.102121290731,2.31375074228
0.117123785128,0.9043405670630846,0.3915637348841794,0.10089814118,2.26346250593
0.11488943551,1.0285967897962878,0.4664879804637381,0.100108246743,2.21350212157
0.113058762369,1.0843658194077446,0.23516701023628128,0.0999356959075,2.16357112782
0.11100589987,1.1139729941056353,0.019509906017199263,0.102673169097,2.11229329579
0.108252486049,1.3429295399157695,0.13467977250481988,0.0990252505815,2.06291430636
0.104898543363,1.58384953670291,1.0460024701085304,0.0999112615315,2.0133145041
0.103056112387,1.4375867997568192,0.5125295247552577,0.100619492918,1.96301817773
0.100685816183,1.5906556281665951,0.24276201364199945,0.0997993060943,1.91318675381
0.0978151310951,1.7972547463728508,0.3085607621118793,0.0989523957104,1.86385137194
0.0953044132069,2.3237277425785665,0.7004881515832038,0.1005527569,1.81386840431
0.0923457382497,2.821981081750432,0.4715948082859782,0.0988866146597,1.7647413261
0.0881918666636,3.186829061557128,1.041800200825901,0.0976756991772,1.71640039533
0.0836741090247,3.6131695074910515,1.2145620503020744,0.0968244887044,1.6683097212
0.0792188882783,3.6411728240839882,0.12085239463406694,0.100046504584,1.61850260384
0.073060313726,3.7515580939948294,0.7318346210860263,0.0980971097394,1.56998332049
0.066896118996,4.244639750121138,1.213736515723471,0.0970578773079,1.52216592457
0.0610500693935,4.754589314800781,0.9887646735635585,0.0950576662286,1.4755657273
0.0548019161173,5.231738218072805,0.9519375192407598,0.0980300031873,1.42763736027
0.0496454336305,5.292896377212541,0.11086922688972223,0.0993013602887,1.3786399599
