-0.614819   -0.694018   -7.43249
-0.620101   -0.669546   -7.496337
-0.616309   -0.635204   -7.450497
-0.617181   -0.605812   -7.461037
-0.588874   -0.730139   -7.493518
-0.585589   -0.695813   -7.451709
-0.587538   -0.667775   -7.476511
-0.585043   -0.634715   -7.444763
-0.583914   -0.603324   -7.430394
-0.586034   -0.575239   -7.457379
-0.58301   -0.542151   -7.418889
-0.585191   -0.513947   -7.446651
-0.55436   -0.6953   -7.446221
-0.555457   -0.666386   -7.460956
-0.554112   -0.634555   -7.442894
-0.551114   -0.601069   -7.402631
-0.557211   -0.577332   -7.484518
-0.551497   -0.541338   -7.407769
-0.551692   -0.511445   -7.410394
-0.556225   -0.485314   -7.471275
-0.523447   -0.604476   -7.444589
-0.524867   -0.57581   -7.464779
-0.522301   -0.542837   -7.428283
-0.520862   -0.511267   -7.407819
-0.524987   -0.485004   -7.466492
-0.524301   -0.454097   -7.456736
-0.524773   -0.424205   -7.463452
-0.515861   0.506358   -7.336694
-0.488518   -0.719279   -7.382063
-0.491383   -0.512477   -7.425351
-0.491079   -0.482033   -7.420763
-0.492501   -0.453215   -7.442251
-0.491494   -0.422136   -7.427032
-0.495863   -0.365047   -7.49305
-0.492308   -0.332227   -7.439332
-0.494707   0.515944   -7.475586
-0.483126   0.533505   -7.300583
-0.464085   -0.698488   -7.480366
-0.461359   -0.664196   -7.436434
-0.458552   -0.540127   -7.391193
-0.460689   -0.391909   -7.425638
-0.45956   -0.330802   -7.407426
-0.462276   -0.302507   -7.451213
-0.463277   -0.272846   -7.467339
-0.460604   -0.24113   -7.424263
-0.452275   0.088789   -7.290017
-0.46346   0.545907   -7.470297
-0.451925   0.561893   -7.28436
-0.435011   -0.640496   -7.51257
-0.432549   -0.606544   -7.470057
-0.432848   -0.576615   -7.475216
-0.429316   -0.511709   -7.414226
-0.429169   -0.240722   -7.411691
-0.428198   -0.210155   -7.394927
-0.427593   -0.179878   -7.38447
-0.425374   0.089472   -7.346145
-0.415014   0.116391   -7.167237
-0.429117   0.571645   -7.410788
-0.417287   0.585143   -7.206487
-0.398897   -0.240953   -7.418807
-0.398922   -0.120484   -7.41927
-0.397042   -0.089937   -7.384305
-0.387293   0.116972   -7.202985
-0.380897   0.1438   -7.084044
-0.392917   0.534017   -7.307589
-0.393539   0.564577   -7.319153
-0.39352   0.594263   -7.318802
-0.387574   0.614547   -7.208212
-0.366606   -0.149939   -7.386437
-0.367178   -0.120138   -7.397966
-0.364343   0.119211   -7.340846
-0.354298   0.144905   -7.138448
-0.35135   0.172439   -7.079055
-0.364596   0.44735   -7.345947
-0.363134   0.47526   -7.316494
-0.36216   0.503609   -7.296865
-0.360107   0.53021   -7.255496
-0.360752   0.560668   -7.268486
-0.360595   0.58992   -7.265323
-0.360859   0.619871   -7.270654
-0.337851   -0.542663   -7.425897
-0.333144   -0.208095   -7.32244
-0.331653   -0.177569   -7.289669
-0.338867   -0.090716   -7.448242
-0.328811   0.146706   -7.2272
-0.323181   0.173033   -7.103458
-0.320019   0.199897   -7.033957
-0.332036   0.385178   -7.2981
-0.332881   0.415862   -7.316665
-0.329859   0.441521   -7.250231
-0.330571   0.471974   -7.265896
-0.333028   0.505199   -7.319904
-0.329987   0.530032   -7.253061
-0.330089   0.559651   -7.255294
-0.329143   0.587418   -7.234501
-0.330399   0.619143   -7.262119
-0.330974   0.649755   -7.274755
-0.303452   -0.23829   -7.336805
-0.301949   -0.207471   -7.300461
-0.2959   -0.174269   -7.154203
-0.296605   -0.145571   -7.171265
-0.304289   0.149342   -7.357044
-0.297647   0.175299   -7.19646
-0.294444   0.202314   -7.119006
-0.29028   0.227946   -7.018332
-0.302201   0.326298   -7.306555
-0.300777   0.354283   -7.272117
-0.300886   0.383947   -7.274766
-0.298956   0.410829   -7.228104
-0.299108   0.440398   -7.231785
-0.300055   0.471244   -7.254667
-0.299207   0.499282   -7.234168
-0.299745   0.529603   -7.247182
-0.298608   0.556904   -7.219679
-0.299083   0.587148   -7.231179
-0.300222   0.618852   -7.258698
-0.300306   0.648503   -7.260733
-0.298781   0.674537   -7.223865
-0.276067   -0.572072   -7.416325
-0.271776   -0.26677   -7.301064
-0.272696   -0.237931   -7.325765
-0.265226   -0.202487   -7.12508
-0.26587   -0.173982   -7.142402
-0.267786   -0.14603   -7.193865
-0.269825   0.176569   -7.248629
-0.265891   0.202995   -7.142952
-0.262404   0.228951   -7.049279
-0.259204   0.254429   -6.963302
-0.269813   0.29427   -7.248316
-0.270778   0.324855   -7.274249
-0.269064   0.352144   -7.228199
-0.268818   0.381141   -7.221596
-0.270358   0.41281   -7.262957
-0.270511   0.442546   -7.267064
-0.269168   0.469705   -7.230977
-0.268618   0.498043   -7.216214
-0.268648   0.527398   -7.217008
-0.268267   0.555908   -7.206775
-0.269417   0.587675   -7.237674
-0.271057   0.620815   -7.281731
-0.269374   0.64634   -7.236524
-0.270974   0.679732   -7.279501
-0.236605   -0.232247   -7.150742
-0.236634   -0.20324   -7.151603
-0.238623   -0.175671   -7.211732
-0.244782   0.180205   -7.397859
-0.237828   0.204266   -7.187689
-0.234465   0.230146   -7.08605
-0.233092   0.257398   -7.044574
-0.231261   0.283751   -6.989234
-0.239093   0.322697   -7.225932
-0.239658   0.352865   -7.243015
-0.239856   0.382587   -7.249
-0.23931   0.411078   -7.232488
-0.238478   0.438909   -7.207337
-0.239884   0.47093   -7.249832
-0.237589   0.495575   -7.180461
-0.238264   0.526218   -7.200862
-0.241147   0.562174   -7.288003
-0.238989   0.586467   -7.222796
-0.240039   0.618496   -7.254531
-0.239711   0.647062   -7.2446
-0.239926   0.677081   -7.251102
-0.240018   0.706791   -7.25389
-0.214715   -0.60217   -7.416189
-0.211788   0.207887   -7.315101
-0.206725   0.231905   -7.140224
-0.204751   0.258401   -7.072028
-0.203025   0.284693   -7.012419
-0.200395   0.309105   -6.921578
-0.209131   0.351906   -7.223323
-0.209061   0.381103   -7.220892
-0.209716   0.411705   -7.243525
-0.208039   0.437587   -7.185624
-0.208226   0.467178   -7.192062
-0.210208   0.501101   -7.260518
-0.210186   0.530523   -7.259772
-0.209695   0.558687   -7.242804
-0.210395   0.590055   -7.26698
-0.21011   0.618719   -7.257143
-0.21088   0.650557   -7.283733
-0.210034   0.6774   -7.254522
-0.211397   0.711437   -7.301575
-0.18074   -0.177411   -7.283168
-0.180231   0.0   -7.262651
-0.182248   0.05963   -7.343936
-0.180091   0.088387   -7.257025
-0.17944   0.234847   -7.230792
-0.178205   0.262384   -7.181019
-0.175596   0.287269   -7.075866
-0.174263   0.313597   -7.02215
-0.178937   0.351281   -7.210493
-0.179439   0.381623   -7.230733
-0.178844   0.409617   -7.206776
-0.179264   0.439905   -7.223689
-0.179322   0.469383   -7.226017
-0.179068   0.498013   -7.215774
-0.179706   0.529187   -7.241487
-0.180085   0.559765   -7.256778
-0.180532   0.590688   -7.274782
